"","wbic","Name","pe","Model","year","age0.cpe","COUNTY","LAKE","AREA","WDNRTYPE","CODE","CRNTCODE","annual.fishing.effort"
"1",181400,"ARBUTUS",123,2,1999,NA,NA,NA,NA,NA,NA,NA,NA
"2",184200,"CRYSTAL",287,1,2014,7.7777778,"FOREST","CRYSTAL L",63,NA,NA,"NR",NA
"3",198100,"SAWYER",907,1,2003,0.1923077,"LANGLADE","SAWYER L",149,NA,"NR-2","ST",NA
"4",198100,"SAWYER",515,1,2008,0.3846154,"LANGLADE","SAWYER L",149,NA,"NR","ST",NA
"5",198100,"Sawyer",383,1,2010,0,"LANGLADE","SAWYER L",149,NA,"NR","ST",NA
"6",198100,"SAWYER L",213,1,2014,NA,NA,NA,NA,NA,NA,NA,NA
"7",376900,"LILY",2002,1,1988,NA,NA,NA,NA,NA,NA,NA,NA
"8",376900,"LILY",1229,1,1993,1.1764706,"FOREST","LILY L",213,NA,"NR","NR",NA
"9",376900,"LILY",1214,1,2002,8.0392157,"FOREST","LILY L",213,NA,"NR","NR",NA
"10",376900,"LILY",1718,1,2006,7.254902,"FOREST","LILY L",213,NA,"NR","NR",NA
"11",376900,"LILY",2201,1,2009,1.1764706,"FOREST","LILY L",213,NA,"NR","NR",NA
"12",376900,"Lily",1548,1,2012,36.8627451,"FOREST","LILY L",213,NA,"NR","NR",NA
"13",376900,"LILY L",1300,1,2014,67.8431373,"FOREST","LILY L",213,NA,"NR","NR",NA
"14",376900,"LILY",1111,1,2017,0.7843137,"FOREST","LILY L",213,NA,"NR","NR",6605.68917748918
"15",376900,"LILY",1264,1,2022,NA,NA,NA,NA,NA,NA,NA,NA
"16",377900,"JUNGLE",1598,1,1999,53.6363636,"FOREST","JUNGLE L",177,NA,"C-NR","C-NR",NA
"17",377900,"JUNGLE",2811,1,2002,34.5454545,"FOREST","JUNGLE L",177,NA,"C-NR","C-NR",NA
"18",377900,"JUNGLE",2475,1,2004,41.8181818,"FOREST","JUNGLE L",177,NA,"NR","C-NR",NA
"19",377900,"JUNGLE",1903,1,2007,0.4545455,"FOREST","JUNGLE L",177,NA,"NR","C-NR",NA
"20",377900,"Jungle L",1159,1,2010,0,"FOREST","JUNGLE L",177,NA,"NR","C-NR",NA
"21",377900,"Jungle",692,1,2012,2.2727273,"FOREST","JUNGLE L",177,NA,"NR","C-NR",NA
"22",377900,"Jungle L",622,1,2013,0,"FOREST","JUNGLE L",177,NA,"NR","C-NR",NA
"23",377900,"JUNGLE L",560,1,2014,17.7272727,"FOREST","JUNGLE L",177,NA,"C-NR","C-NR",NA
"24",377900,"JUNGLE L",447,1,2016,0.9090909,"FOREST","JUNGLE L",177,NA,"C-NR","C-NR",NA
"25",377900,"Jungle L",517,1,2018,14.5454545,"FOREST","JUNGLE L",177,NA,"C-NR","C-NR",NA
"26",377900,"Jungle L",480,1,2020,0,"FOREST","JUNGLE",177,NA,"C-NR","C-NR",NA
"27",377900,"JUNGLE",443,3,2022,NA,NA,NA,NA,NA,NA,NA,NA
"28",378400,"ROBERTS",1808,1,1987,NA,NA,NA,NA,NA,NA,NA,NA
"29",378400,"ROBERTS",2466,1,1993,34,"FOREST","ROBERTS L",414,NA,"NR","C-ST",NA
"30",378400,"ROBERTS",1797,1,1996,3.6842105,"FOREST","ROBERTS L",414,NA,"NR","C-ST",NA
"31",378400,"ROBERTS",1515,1,1999,0.2222222,"FOREST","ROBERTS L",414,NA,"C-NR","C-ST",23269.6293290043
"32",378400,"ROBERTS",1084,1,2002,3.3333333,"FOREST","ROBERTS L",414,NA,"C-NR","C-ST",24533.312950938
"33",378400,"Roberts L",1831,2,2010,0.2222222,"FOREST","ROBERTS L",414,NA,"C-ST","C-ST",NA
"34",378400,"ROBERTS",625,2,2017,1.3333333,"FOREST","ROBERTS L",414,NA,"C-ST","C-ST",15625.7061327561
"35",378400,"Roberts L",1159,2,2019,0.588235294,"FOREST","ROBERTS",414.5,NA,"C-ST","C-ST",NA
"36",378400,"ROBERTS",759,2,2022,1.25,"FOREST","ROBERTS",414.5,NA,"C-ST","C-ST",NA
"37",387200,"OTTER",187,2,1984,NA,NA,NA,NA,NA,NA,NA,NA
"38",387200,"OTTER",516,1,2005,2.6086957,"LANGLADE","OTTER L",83,"Other","NR-2","C-ST",4236.49102564103
"39",387200,"OTTER",342,1,2009,1.25,"LANGLADE","OTTER L",83,NA,"NR","C-ST",NA
"40",387200,"OTTER",54,1,2017,0,"LANGLADE","OTTER L",83,NA,"NR","C-ST",4951.21379176379
"41",388100,"PICKEREL",51,3,2017,NA,NA,NA,NA,NA,NA,NA,NA
"42",388500,"CRANE",463,2,1988,NA,NA,NA,NA,NA,NA,NA,NA
"43",388500,"CRANE",655,2,1999,NA,NA,NA,NA,NA,NA,NA,NA
"44",388500,"CRANE",245,2,2006,NA,NA,NA,NA,NA,NA,NA,NA
"45",388500,"CRANE",338,2,2017,6.9230769,"FOREST","CRANE L",337,NA,"ST","C-ST",NA
"46",388500,"CRANE L",926,2,2021,0.23,"FOREST","CRANE",337,NA,"ST","C-ST",NA
"47",389300,"ROLLING ST",216,2,1979,NA,NA,NA,NA,NA,NA,NA,NA
"48",389300,"ROLLING ST",437,2,1988,NA,NA,NA,NA,NA,NA,NA,NA
"49",394400,"METONGA",4706,2,1989,25.3164557,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",41431.1190129315
"50",394400,"METONGA",4987,1,1992,19.7468354,"FOREST","L METONGA",1991,NA,"C-","C-NR",48032.7063561439
"51",394400,"METONGA",7376,1,1997,21.3924051,"FOREST","L METONGA",1991,NA,"C-","C-NR",NA
"52",394400,"METONGA",4851,2,1999,1.7721519,"FOREST","L METONGA",1991,NA,"C-NR","C-NR",NA
"53",394400,"METONGA",3518,2,2001,4.3037975,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",45663.5579004329
"54",394400,"METONGA",1199,2,2004,13.5443038,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",34958.5702838828
"55",394400,"METONGA",1199,2,2004,13.5443038,"FOREST","L METONGA",1991,"Baseline","C-ST","C-NR",34958.5702838828
"56",394400,"METONGA",1675,2,2007,3.7974684,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",42748.6026244589
"57",394400,"METONGA",2574,2,2009,NA,NA,NA,NA,NA,NA,NA,NA
"58",394400,"Metonga",3993,2,2010,61.1392405,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",69496.1185897436
"59",394400,"Metonga",2569,2,2011,45.9493671,"FOREST","L METONGA",1991,NA,"C-ST","C-NR",NA
"60",394400,"Metonga",9836,1,2013,20.5063291,"FOREST","L METONGA",1991,NA,"C-NR","C-NR",29867.5068181818
"61",394400,"METONGA",5770,1,2016,15.8227848,"FOREST","L METONGA",1991,NA,"C-NR","C-NR",41924.4414224664
"62",394400,"Metonga",7627,1,2019,NA,NA,NA,NA,NA,NA,NA,43439.9812964813
"63",394400,"L METONGA",5329,1,2022,6.835443038,"FOREST","METONGA",1991,NA,"C-NR","C-NR",29326.1346764347
"64",396500,"LUCERNE",5176,2,1987,NA,"FOREST","L LUCERNE",1026,NA,"C-ST","C-ST",NA
"65",396500,"LUCERNE",1410,2,1992,2.7619048,"FOREST","L LUCERNE",1026,NA,"C-ST","C-ST",24985.1295267233
"66",396500,"LUCERNE",1913,2,2001,11.9047619,"FOREST","L LUCERNE",1026,NA,"C-ST","C-ST",NA
"67",396500,"LUCERNE",904,2,2006,0.3809524,"FOREST","L LUCERNE",1026,"Baseline","C-ST","C-ST",14144.0130980131
"68",396500,"Lucerne",655,2,2011,2.5301205,"FOREST","L LUCERNE",1026,NA,"C-ST","C-ST",NA
"69",396500,"Lucerne",713,2,2015,2,"FOREST","L LUCERNE",1026,NA,"C-ST","C-ST",NA
"70",396500,"Lucerne",661,2,2018,NA,NA,NA,NA,NA,NA,NA,10570.237995338
"71",399200,"UPPER POST",1504,2,2021,NA,NA,NA,NA,NA,NA,NA,NA
"72",406900,"PINE",2255,2,1985,NA,NA,NA,NA,NA,NA,NA,NA
"73",406900,"PINE",1277,2,1991,0,"FOREST","PINE L",1670,NA,"ST","ST",77543.5141802642
"74",406900,"PINE",1261,2,2003,0,"FOREST","PINE L",1670,NA,"ST","ST",NA
"75",406900,"PINE",1264,2,2017,NA,NA,NA,NA,NA,NA,NA,NA
"76",417400,"ARCHIBALD",2148,1,1979,NA,NA,NA,NA,NA,NA,NA,NA
"77",417400,"ARCHIBALD",180,3,1993,0,"OCONTO","ARCHIBALD L",393,NA,"NR","C-ST",NA
