WBIC,Lake Name,County,Area (acres),Area (ha),Max Depth (ft),Max Depth (m),Latitude,Longitude,Final Lake Class,Temp Transitional,Clarity Transitional,If not then (for 2-story and stocked trout lakes)
325600,Lily Lake,Shawano,27,10.9,13,4.0,44.8398499,-88.4787269,Simple - Warm - Dark,n/a,n/a,n/a
321300,Long Lake,Shawano,86,34.8,35,10.7,44.6970914,-88.6410316,Simple - Warm - Dark,n/a,n/a,n/a
323800,Loon Lake,Shawano,305,123.4,22,6.7,44.8335316,-88.5105327,Complex - Warm - Dark,no,no,n/a
191600,Lost Lake,Shawano,4,1.6,12,3.7,44.9372389,-88.8057062,Simple - Warm - Dark,n/a,n/a,n/a
324000,Lulu Lake,Shawano,34,13.8,13,4.0,44.8386628,-88.5005584,Simple - Warm - Dark,no,no,n/a
327600,Malone Lake,Shawano,14,5.7,40,12.2,44.880897,-88.7391584,Simple - Trout Pond,n/a,n/a,n/a
300400,Mildred Lake,Shawano,4,1.6,11,3.4,44.8719578,-88.9166973,Simple - Trout Pond,n/a,n/a,n/a
192900,Mission Lake,Shawano,27,10.9,40,12.2,44.8771498,-88.7648062,Simple - Warm - Clear,no,no,n/a
333100,Mondl Spring,Shawano,2,0.8,2,0.6,45.0280444,-89.1147056,Simple - Trout Pond,n/a,n/a,n/a
328100,Moon Lake,Shawano,6,2.4,13,4.0,44.8765745,-88.7818074,Simple - Warm - Clear,no,no,n/a
326000,Mud Lake T27N R17E S21,Shawano,34,13.8,2,0.6,44.7995195,-88.437317,Simple - Harsh - No Fishery,n/a,n/a,n/a
414900,Mud Lake T27N R18E S10,Shawano,28,11.3,2,0.6,44.829111,-88.2994063,Simple - Harsh - Has Fishery,n/a,n/a,n/a
345000,Mud Lake T28N R14E S02,Shawano,6,2.4,4,1.2,44.9307845,-88.7599223,Simple - Warm - Dark,n/a,n/a,n/a
310600,Mud Lake T29N R11E S31,Shawano,15,6.1,11,3.4,44.9444222,-89.2188191,Simple - Harsh - No Fishery,n/a,n/a,n/a
417000,Pautz Lake,Shawano,16,6.5,3,0.9,44.7536708,-88.4079243,Simple - Harsh - No Fishery,n/a,n/a,n/a
300900,Pella Pond,Shawano,69,27.9,13,4.0,44.7394361,-88.8050278,Simple - Riverine,n/a,n/a,n/a
415000,Pensaukee Lakes,Shawano,109,44.1,49,14.9,44.8160867,-88.389888,Complex - Warm - Dark,no,yes,n/a
299100,Pine Lake,Shawano,209,84.6,35,10.7,44.686275,-88.6582101,Complex - Warm - Dark,no,no,n/a
1408800,Pleasant Lake,Shawano,24,9.7,10,3.0,45.0053419,-89.2208905,Simple - Trout Pond,n/a,n/a,n/a
327800,"Red Lake, Lower (Weed Dam Pond)",Shawano,28,11.3,,,44.8508119,-88.7726344,Complex - Riverine,n/a,n/a,n/a
329900,"Red Lake, Upper (Gresham Pond)",Shawano,188,76.1,15,4.6,44.8607077,-88.8003214,Complex - Riverine,n/a,n/a,n/a
299300,Round Lake,Shawano,27,10.9,39,11.9,44.6913177,-88.6760079,Complex - Warm - Clear,no,no,n/a
321100,Schoenick Lake (Schoenrock),Shawano,30,12.1,34,10.4,44.6929291,-88.6269394,Simple - Warm - Dark,n/a,n/a,n/a
322800,Shawano Lake,Shawano,6063,2453.6,42,12.8,44.8074167,-88.5186689,Complex - Warm - Dark,no,yes,n/a
330200,Smith Lake,Shawano,8,3.2,19,5.8,44.8535331,-88.8376868,Simple - Warm - Dark,n/a,n/a,n/a
304600,Sportsman Lake,Shawano,2,0.8,10,3.0,44.9211623,-89.1205063,Simple - Trout Pond,n/a,n/a,n/a
325700,Spring Lake,Shawano,2,0.8,2,0.6,44.8496599,-88.4781905,Simple - Trout Pond,n/a,n/a,n/a
306600,Tigerton Pond,Shawano,41,16.6,14,4.3,44.7400861,-89.0602333,Simple - Warm - Dark,n/a,n/a,n/a
302300,Tilleda Pond,Shawano,28,11.3,11,3.4,44.8181757,-88.9126813,Simple - Trout Pond,n/a,n/a,n/a
298100,Wagner Lake (Waggoner),Shawano,4,1.6,15,4.6,44.6798699,-88.7151191,Simple - Warm - Dark,n/a,n/a,n/a
323700,Washington Lake (Mud),Shawano,75,30.4,18,5.5,44.8265903,-88.4909178,Complex - Warm - Dark,no,no,n/a
326400,White Clay Lake,Shawano,234,94.7,46,14.0,44.8007454,-88.4046903,Complex - Warm - Dark,no,no,n/a
240800,White Lake,Shawano,190,76.9,11,3.4,44.6702552,-88.4501314,Simple - Warm - Dark,n/a,n/a,n/a
240900,Wilson Lake,Shawano,20,8.1,8,2.4,44.8172529,-89.2196619,Simple - Warm - Dark,no,no,n/a
322500,Wolf River Pond,Shawano,305,123.4,14,4.3,44.7871691,-88.6207428,Complex - Warm - Dark,n/a,n/a,n/a
31600,Batavis Pond,Sheboygan,1,0.4,5,1.5,43.5904161,-88.0481222,Simple - Harsh - No Fishery,n/a,n/a,n/a
8000,Beechwood Lake,Sheboygan,11,4.5,20,6.1,43.5955426,-88.1229624,Simple - Warm - Dark,no,no,n/a
45000,Bullet Lake,Sheboygan,15,6.1,72,21.9,43.806809,-87.9499029,Simple - Cool - Dark,n/a,n/a,n/a
38500,Butler Lake,Sheboygan,7,2.8,13,4.0,43.6627374,-88.1343774,Simple - Warm - Dark,no,no,n/a
33400,Cascade Millpond,Sheboygan,7,2.8,3,0.9,43.6651347,-88.0118544,Simple - Riverine,n/a,n/a,n/a
8400,Cedar Lake,Sheboygan,10,4.0,10,3.0,43.629992,-88.1496755,Simple - Harsh - Has Fishery,n/a,n/a,n/a
45200,Crystal Lake,Sheboygan,152,61.5,61,18.6,43.805811,-88.0178525,Complex - Two Story,n/a,n/a,Complex - Warm - Clear
45300,Dollar Lake,Sheboygan,8,3.2,8,2.4,43.8657042,-87.9396407,Simple - Harsh - No Fishery,n/a,n/a,n/a
59300,Elkhart Lake (Big Elkhart),Sheboygan,286,115.7,119,36.3,43.8262313,-88.0250943,Complex - Two Story,n/a,n/a,Complex - Warm - Clear
32500,Ellen Lake,Sheboygan,121,49.0,42,12.8,43.6463599,-88.0150202,Simple - Warm - Clear,no,yes,n/a
56600,Gerber Lake (Big Gerber),Sheboygan,15,6.1,37,11.3,43.8065497,-87.9579091,Simple - Warm - Dark,no,no,n/a
55600,Glenbeulah Millpond,Sheboygan,7,2.8,11,3.4,43.7954,-88.0452296,Simple - Riverine,n/a,n/a,n/a
55400,Glenbeulah Springs,Sheboygan,1,0.4,12,3.7,43.7964904,-88.0380151,Simple - Trout Pond,n/a,n/a,n/a
45600,Grasser Lake (Dacada),Sheboygan,9,3.6,33,10.1,43.5478743,-87.9174387,Simple - Harsh - No Fishery,n/a,n/a,n/a
29300,Haack Lake,Sheboygan,16,6.5,18,5.5,43.5520996,-88.1560493,Simple - Riverine,n/a,n/a,n/a
52200,Hingham Mill Pond,Sheboygan,38,15.4,6,1.8,43.6428626,-87.9186627,Simple - Riverine,n/a,n/a,n/a
62700,Jetzers Lake,Sheboygan,15,6.1,42,12.8,43.8319978,-87.8644434,Simple - Warm - Dark,n/a,n/a,n/a
56900,Johnsonville Pond,Sheboygan,9,3.6,6,1.8,43.8000278,-87.908675,Simple - Riverine,n/a,n/a,n/a
9900,Kellings Lake T14N R20E S31,Sheboygan,3,1.2,7,2.1,43.636764,-88.1498117,Simple - Harsh - No Fishery,n/a,n/a,n/a
51100,Kohler Mill Pond,Sheboygan,21,8.5,8,2.4,43.7267306,-87.7876444,Simple - Riverine,n/a,n/a,n/a
46000,Little Elkhart Lake,Sheboygan,54,21.9,25,7.6,43.8083237,-87.977965,Simple - Warm - Clear,no,no,n/a
56700,Little Gerber Lake,Sheboygan,7,2.8,21,6.4,43.8080802,-87.9555098,Simple - Warm - Dark,n/a,n/a,n/a
46100,Little Round Lake,Sheboygan,8,3.2,18,5.5,43.7424626,-88.1294874,Simple - Harsh - No Fishery,n/a,n/a,n/a
55300,Otter Pond,Sheboygan,3,1.2,10,3.0,43.7975284,-88.0339144,Simple - Trout Pond,n/a,n/a,n/a
54600,Plymouth Mill Pond,Sheboygan,36,14.6,6,1.8,43.7511661,-87.9723051,Simple - Riverine,n/a,n/a,n/a
30300,Random Lake,Sheboygan,209,84.6,21,6.4,43.5553544,-87.9532822,Complex - Warm - Dark,no,no,n/a
37800,Seven Lake,Sheboygan,27,10.9,25,7.6,43.6137814,-88.1435343,Simple - Warm - Clear,no,no,n/a
53300,Sheboygan Falls Pond,Sheboygan,12,4.9,4,1.2,43.7292004,-87.8154227,Simple - Riverine,n/a,n/a,n/a
46500,Sheboygan Falls Quarry,Sheboygan,3,1.2,40,12.2,43.7309226,-87.8030874,Simple - Warm - Dark,n/a,n/a,n/a
58900,Sheboygan Lake,Sheboygan,674,272.8,4,1.2,43.8387154,-88.0710998,Simple - Harsh - Has Fishery,n/a,n/a,n/a
46600,Sheboygan Quarry,Sheboygan,8,3.2,45,13.7,43.7822277,-87.7443563,Simple - Cool - Clear,n/a,n/a,n/a
11800,Sixteen Lake,Sheboygan,8,3.2,13,4.0,43.589965,-88.1064026,Simple - Harsh - No Fishery,n/a,n/a,n/a
30500,Spring Lake*(Random),Sheboygan,57,23.1,22,6.7,43.541023,-87.9628123,Simple - Warm - Dark,n/a,n/a,n/a
52500,Waldo Mill Pond,Sheboygan,40,16.2,7,2.1,43.6809705,-87.9472023,Simple - Riverine,n/a,n/a,n/a
2608400,Anderson Springs,St Croix,2,0.8,2,0.6,45.0916944,-92.5810167,Simple - Harsh - No Fishery,n/a,n/a,n/a
2614200,Apple Falls Flowage,St Croix,39,15.8,40,12.2,45.1577139,-92.7111528,Complex - Riverine,n/a,n/a,n/a
2450500,Bass Lake T30N R19W S23,St Croix,417,168.8,35,10.7,45.0671136,-92.6489144,Complex - Warm - Clear,no,no,n/a
2453200,Bierbrauer (WPA),St Croix,55,22.3,,,45.2051039,-92.4837521,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2455400,Brushy Mound Lake,St Croix,13,5.3,5,1.5,45.0959597,-92.5088731,Simple - Harsh - No Fishery,n/a,n/a,n/a
2606300,Bushnell Lake,St Croix,17,6.9,12,3.7,45.0237558,-92.4155331,Simple - Harsh - No Fishery,n/a,n/a,n/a
2072600,Bushy Lake,St Croix,28,11.3,10,3.0,45.1166222,-92.2256992,Simple - Harsh - No Fishery,n/a,n/a,n/a
2606700,Casey Lake,St Croix,28,11.3,12,3.7,45.0417753,-92.4090551,Simple - Harsh - No Fishery,n/a,n/a,n/a
2615100,Cedar Lake,St Croix,1107,448.0,28,8.5,45.2142506,-92.5719969,Complex - Warm - Dark,no,no,n/a
2461600,Dry Dam Lake,St Croix,28,11.3,4,1.2,45.0316203,-92.6277238,Simple - Warm - Clear,no,yes,n/a
2059800,George Lake*(Spring Valley),St Croix,126,51.0,29,8.8,44.8606276,-92.2418835,Simple - Warm - Dark,n/a,n/a,n/a
2071700,Glen Lake,St Croix,84,34.0,38,11.6,45.0054539,-92.1667179,Simple - Cool - Dark,n/a,n/a,n/a
2609000,Goose Pond,St Croix,14,5.7,2,0.6,45.1240742,-92.4686094,Simple - Harsh - No Fishery,n/a,n/a,n/a
2612500,Harmin Lake,St Croix,17,6.9,6,1.8,45.1981721,-92.2770025,Simple - Harsh - No Fishery,n/a,n/a,n/a
2468200,Hatfield Lake,St Croix,47,19.0,,,45.1382408,-92.5391037,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2072400,Little Bushy Lake,St Croix,6,2.4,4,1.2,45.1110898,-92.2179067,Simple - Harsh - No Fishery,n/a,n/a,n/a
2607400,Little Falls Lake,St Croix,172,69.6,18,5.5,45.0158459,-92.6957315,Simple - Riverine,n/a,n/a,n/a
2607100,Mallalieu Lake,St Croix,270,109.3,17,5.2,44.9900865,-92.743674,Simple - Riverine,n/a,n/a,n/a
2608800,New Richmond Flowage,St Croix,236,95.5,15,4.6,45.1275797,-92.5326365,Simple - Riverine,n/a,n/a,n/a
2485500,North Bass,St Croix,33,13.4,,,45.0988547,-92.6432656,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2486800,Oakridge Lake,St Croix,149,60.3,,,45.1845809,-92.4799007,Simple - Harsh - No Fishery,n/a,n/a,n/a
2488300,Perch Lake,St Croix,43,17.4,63,19.2,45.053211,-92.6976718,Simple - Two Story,n/a,n/a,Simple - Warm - Clear
2489700,Pine Lake (Baldwin),St Croix,107,43.3,21,6.4,45.0333252,-92.3775505,Complex - Warm - Dark,no,no,n/a
2614250,Pine Lake (Somerset)T31NR19WS10,St Croix,89,36.0,19,5.8,45.1206917,-92.6676472,Simple - Warm - Dark,n/a,n/a,n/a
2614600,Riverdale Flowage,St Croix,75,30.4,20,6.1,45.1399518,-92.6350323,Complex - Riverine,n/a,n/a,n/a
2499000,Squaw Lake,St Croix,129,52.2,32,9.8,45.1808291,-92.6154219,Complex - Warm - Dark,no,no,n/a
2499600,Strand Lake,St Croix,21,8.5,16,4.9,45.1603887,-92.570313,Simple - Harsh - No Fishery,n/a,n/a,n/a
2501400,Three Lakes,St Croix,85,34.4,5,1.5,45.0337222,-92.5875754,Simple - Harsh - No Fishery,n/a,n/a,n/a
2502800,Turtle Lake,St Croix,27,10.9,12,3.7,45.1550724,-92.6598505,Simple - Harsh - No Fishery,n/a,n/a,n/a
2598900,Twin Lakes,St Croix,97,39.3,,,44.969152,-92.5703149,Simple - Harsh - No Fishery,n/a,n/a,n/a
2504600,Unnamed T30N R19W S35-10(Fugers),St Croix,34,13.8,7,2.1,45.0389096,-92.6600619,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2504730,Unnamed T31N R17W S10-10(Diamond),St Croix,40,16.2,,,45.1864889,-92.4634999,Simple - Harsh - No Fishery,n/a,n/a,n/a
2597700,Unnamed T31N R17W S30-04(Erickson WPA),St Croix,52,21.0,,,45.1458924,-92.5100036,Simple - Harsh - No Fishery,n/a,n/a,n/a
1766800,Anderson Lake T31N R01E S05,Taylor,11,4.5,11,3.4,45.2004845,-90.379133,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2165700,Anderson Lake T31N R02W S02,Taylor,43,17.4,32,9.8,45.2039498,-90.5887137,Simple - Warm - Dark,n/a,n/a,n/a
1759400,Birch Lake,Taylor,10,4.0,18,5.5,45.1523352,-90.585605,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1769400,Black Lake,Taylor,15,6.1,22,6.7,45.310075,-90.2642604,Simple - Warm - Dark,n/a,n/a,n/a
2168500,Blank Lake (Blacken),Taylor,6,2.4,34,10.4,45.2299876,-90.4773016,Simple - Warm - Dark,n/a,n/a,n/a
2197800,Bullhead Lake T32N R01E S02,Taylor,18,7.3,22,6.7,45.2888692,-90.3278894,Simple - Warm - Dark,n/a,n/a,n/a
2193700,Bullhead Lake T32N R01E S07,Taylor,15,6.1,6,1.8,45.2695736,-90.4276032,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2194100,Bullhead Lake T32N R01E S07,Taylor,7,2.8,14,4.3,45.265395,-90.4322221,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1767400,Bullhead Lake T32N R01E S20,Taylor,4,1.6,22,6.7,45.2398235,-90.374711,Simple - Warm - Dark,n/a,n/a,n/a
1466600,Camp 8 Flowage,Taylor,2,0.8,15,4.6,45.318115,-90.05555,Simple - Trout Pond,n/a,n/a,n/a
2200400,Chelsea Lake,Taylor,60,24.3,23,7.0,45.2984571,-90.3147712,Simple - Cool - Dark,no,yes,n/a
2160700,Chequamegon Waters Flowage,Taylor,2714,1098.3,22,6.7,45.2115994,-90.7021969,Simple - Cool - Dark,yes,no,n/a
2163100,Chub Lake,Taylor,6,2.4,25,7.6,45.1749901,-90.6369492,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2195300,Clarke Lake,Taylor,12,4.9,19,5.8,45.2490601,-90.366904,Simple - Cool - Clear,no,no,n/a
1763900,Clear Lake,Taylor,26,10.5,24,7.3,45.1913208,-90.4403018,Simple - Cool - Clear,no,yes,n/a
1767500,Cronin Lake,Taylor,20,8.1,12,3.7,45.2302973,-90.3798834,Simple - Warm - Dark,n/a,n/a,n/a
1757200,Diamond Lake,Taylor,49,19.8,30,9.1,45.1082512,-90.6801197,Complex - Warm - Dark,no,no,n/a
2201000,Duchien Lake,Taylor,4,1.6,35,10.7,45.330642,-90.2580034,Simple - Cool - Clear,no,no,n/a
982900,East Lake,Taylor,5,2.0,21,6.4,45.3300874,-90.2489733,Simple - Warm - Dark,n/a,n/a,n/a
1760300,Eleven Lake,Taylor,8,3.2,35,10.7,45.1797276,-90.5871744,Simple - Warm - Dark,n/a,n/a,n/a
2183100,Ellis Flowage,Taylor,15,6.1,5,1.5,45.2869333,-90.8542229,Simple - Harsh - No Fishery,n/a,n/a,n/a
1764000,Esadore Lake,Taylor,46,18.6,36,11.0,45.1921891,-90.4466079,Complex - Cool - Dark,no,no,n/a
1667200,Eska Lake,Taylor,11,4.5,55,16.8,45.1916145,-90.6082608,Simple - Warm - Dark,n/a,n/a,n/a
2159100,Flowage C1-Pershing,Taylor,55,22.3,5,1.5,45.2157026,-90.8482038,Simple - Harsh - No Fishery,n/a,n/a,n/a
2158900,Flowage C2-Pershing,Taylor,80,32.4,6,1.8,45.2145826,-90.8438317,Simple - Harsh - No Fishery,n/a,n/a,n/a
2183800,Flowage C3-Pershing,Taylor,14,5.7,4,1.2,45.2299635,-90.8434812,Simple - Harsh - No Fishery,n/a,n/a,n/a
2161600,Foss Lake,Taylor,3,1.2,18,5.5,45.2128215,-90.6162984,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1850700,Gibbs Lake,Taylor,7,2.8,44,13.4,45.289464,-90.3212664,Complex - Warm - Clear,n/a,n/a,n/a
1764400,Grassy Knoll Lake,Taylor,58,23.5,6,1.8,45.2199011,-90.4298632,Simple - Cool - Clear,no,no,n/a
2200000,Half Moon Lake,Taylor,7,2.8,22,6.7,45.3145917,-90.323471,Complex - Warm - Clear,n/a,n/a,n/a
2204000,"Harper Lake, North",Taylor,54,21.9,35,10.7,45.367363,-90.2008622,Simple - Cool - Dark,no,no,n/a
2204100,"Harper Lake, South",Taylor,80,32.4,32,9.8,45.3625953,-90.1937641,Complex - Cool - Clear,no,no,n/a
1757400,Heron Lake T31N R02W S32 (Mud),Taylor,16,6.5,11,3.4,45.1224676,-90.6396376,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2189400,Holzer Flowage,Taylor,56,22.7,6,1.8,45.2931423,-90.8406247,Simple - Harsh - No Fishery,n/a,n/a,n/a
2195400,Horseshoe Lake,Taylor,15,6.1,23,7.0,45.2476522,-90.3727328,Simple - Cool - Clear,no,no,n/a
1760700,Horton Lake,Taylor,16,6.5,31,9.4,45.195939,-90.5315579,Simple - Warm - Dark,n/a,n/a,n/a
1762700,Hulls Lake,Taylor,70,28.3,35,10.7,45.2325273,-90.5263354,Simple - Cool - Dark,no,no,n/a
1468900,James Lake,Taylor,50,20.2,37,11.3,45.3557471,-90.2268141,Complex - Warm - Clear,n/a,n/a,n/a
2166200,Jerry Lake,Taylor,10,4.0,33,10.1,45.221451,-90.5908321,Simple - Warm - Dark,n/a,n/a,n/a
2166100,Kathryn Lake,Taylor,62,25.1,58,17.7,45.2021577,-90.6199758,Complex - Cool - Dark,no,no,n/a
1468100,Kennedy Lake (Muddy Rib),Taylor,12,4.9,8,2.4,45.3246669,-90.2234303,Simple - Warm - Dark,n/a,n/a,n/a
2195700,Ketcham Lake,Taylor,4,1.6,17,5.2,45.2664268,-90.3686625,Simple - Warm - Dark,n/a,n/a,n/a
2201400,Kettle Lake,Taylor,6,2.4,33,10.1,45.3387817,-90.2557045,Simple - Cool - Dark,no,no,n/a
1761700,Keyes Lake,Taylor,13,5.3,18,5.5,45.2155409,-90.509632,Simple - Warm - Dark,n/a,n/a,n/a
1763000,Kleutch Lake,Taylor,28,11.3,15,4.6,45.231932,-90.5113023,Simple - Cool - Clear,no,no,n/a
1767300,Laher Lake (Lagher),Taylor,4,1.6,13,4.0,45.2373087,-90.3727336,Simple - Warm - Dark,n/a,n/a,n/a
1761300,Leuthey Lake,Taylor,4,1.6,15,4.6,45.1953955,-90.461576,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2200500,Little Chelsea Lake,Taylor,11,4.5,30,9.1,45.2942235,-90.3167417,Simple - Cool - Dark,n/a,n/a,n/a
1000100,Little Rib Lake,Taylor,24,9.7,22,6.7,45.3201894,-90.224358,Simple - Cool - Clear,no,no,n/a
1862900,Long Lake T32N R01E S30,Taylor,18,7.3,28,8.5,45.2288495,-90.4312294,Simple - Warm - Dark,n/a,n/a,n/a
2165600,Long Lake T32N R02W S35,Taylor,7,2.8,16,4.9,45.2135039,-90.5828597,Simple - Warm - Dark,n/a,n/a,n/a
1514700,Long Lake T33N R02E S01,Taylor,20,8.1,21,6.4,45.3694684,-90.1858502,Simple - Cool - Clear,no,no,n/a
2166600,Lost Lake,Taylor,19,7.7,28,8.5,45.2902435,-90.5608467,Simple - Warm - Dark,n/a,n/a,n/a
2195600,Macnamar Lake,Taylor,9,3.6,29,8.8,45.2443919,-90.36882,Simple - Warm - Dark,n/a,n/a,n/a
2162900,Marion Lake,Taylor,2,0.8,20,6.1,45.1704738,-90.6384193,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2168600,Matt Ochs Lake,Taylor,4,1.6,44,13.4,45.2192185,-90.4762044,Simple - Warm - Dark,n/a,n/a,n/a
1766600,Medford Flowage,Taylor,19,7.7,8,2.4,45.1413395,-90.3496541,Simple - Riverine,n/a,n/a,n/a
2193300,Mondeaux Flowage,Taylor,416,168.3,10,3.0,45.3070359,-90.4347698,Simple - Cool - Dark,no,no,n/a
2189200,Monson Flowage,Taylor,60,24.3,8,2.4,45.2981743,-90.8523042,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2149700,Mud Lake T30N R03W S12,Taylor,9,3.6,21,6.4,45.1032411,-90.691423,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2157200,Mud Lake T30N R04W S28,Taylor,8,3.2,32,9.8,45.0532021,-90.8656117,Simple - Warm - Dark,n/a,n/a,n/a
2196100,Mud Lake T32N R01E S10,Taylor,13,5.3,17,5.2,45.2668865,-90.3421154,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1761900,Mud Lake T32N R01W S32,Taylor,10,4.0,8,2.4,45.20775,-90.529854,Simple - Warm - Dark,n/a,n/a,n/a
2165400,Mud Lake T32N R02W S35,Taylor,28,11.3,18,5.5,45.2103804,-90.5765435,Simple - Warm - Dark,n/a,n/a,n/a
1466800,Mud Lake T33N R03E S16,Taylor,3,1.2,6,1.8,45.3388311,-90.1122168,Simple - Harsh - No Fishery,n/a,n/a,n/a
2161200,Nancy Lake,Taylor,7,2.8,40,12.2,45.2302638,-90.6131489,Simple - Warm - Dark,n/a,n/a,n/a
2201100,Niene Lake,Taylor,6,2.4,21,6.4,45.3286581,-90.2563737,Simple - Warm - Dark,n/a,n/a,n/a
2165000,Nineteen Lake,Taylor,17,6.9,53,16.2,45.2407917,-90.5362755,Simple - Warm - Dark,n/a,n/a,n/a
2162200,Nona Lake,Taylor,5,2.0,26,7.9,45.192481,-90.6290208,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1764200,Pechstein Lake,Taylor,6,2.4,10,3.0,45.2057628,-90.4292779,Simple - Warm - Dark,n/a,n/a,n/a
2168000,Perch Lake,Taylor,5,2.0,15,4.6,45.2460966,-90.4488611,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2164900,Pickerel Lake,Taylor,6,2.4,25,7.6,45.250204,-90.539373,Simple - Harsh - Has Fishery,n/a,n/a,n/a
2163400,Polack Lake,Taylor,8,3.2,17,5.2,45.1810042,-90.6194137,Simple - Warm - Dark,n/a,n/a,n/a
1514400,Reich Lake No. 1,Taylor,9,3.6,21,6.4,45.3794,-90.1799889,Simple - Warm - Dark,n/a,n/a,n/a
1514600,Reich Lake No. 2,Taylor,6,2.4,12,3.7,45.3755139,-90.1800667,Simple - Warm - Dark,n/a,n/a,n/a
1469100,Rib Lake,Taylor,320,129.5,9,2.7,45.3144566,-90.1979084,Complex - Warm - Dark,n/a,n/a,n/a
1760000,Richter Lake,Taylor,45,18.2,53,16.2,45.1871587,-90.5825351,Simple - Cool - Dark,no,no,n/a
1764500,Sackett Lake,Taylor,63,25.5,32,9.8,45.21432,-90.4467239,Complex - Cool - Dark,no,no,n/a
1466200,Saint Clair Lake,Taylor,6,2.4,26,7.9,45.3683982,-90.1614803,Simple - Warm - Dark,n/a,n/a,n/a
2165100,Salem Lake,Taylor,13,5.3,50,15.2,45.2475213,-90.5558313,Simple - Cool - Clear,no,no,n/a
1667800,Schoolhouse Lake,Taylor,19,7.7,29,8.8,45.1935956,-90.4544066,Simple - Cool - Clear,no,no,n/a
1762000,Scoof Lake,Taylor,32,12.9,32,9.8,45.2144994,-90.5327727,Simple - Warm - Dark,n/a,n/a,n/a
2197600,Shearer Lake,Taylor,23,9.3,25,7.6,45.2989323,-90.3293696,Complex - Cool - Dark,no,yes,n/a
2201200,Skinner Lake,Taylor,9,3.6,15,4.6,45.3361694,-90.2617556,Simple - Warm - Dark,n/a,n/a,n/a
2183500,Sotak Flowage,Taylor,75,30.4,5,1.5,45.2301968,-90.8689674,Simple - Harsh - No Fishery,n/a,n/a,n/a
1513000,Spirit Lake*,Taylor,126,51.0,9,2.7,45.3806439,-90.1370886,Complex - Cool - Dark,no,no,n/a
1515200,"Spirit Lake,*North",Taylor,213,86.2,22,6.7,45.3841506,-90.1524859,Complex - Cool - Dark,no,no,n/a
2163800,Spruce Lake,Taylor,20,8.1,63,19.2,45.1315792,-90.6550827,Simple - Two Story,n/a,n/a,Simple - Cool - Clear
1668000,Sue Lake,Taylor,3,1.2,14,4.3,45.1776658,-90.5877542,Simple - Harsh - No Fishery,n/a,n/a,n/a
1760500,Thief Lake,Taylor,12,4.9,15,4.6,45.1862775,-90.6029244,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1762500,Thirty Lake,Taylor,19,7.7,42,12.8,45.2285857,-90.543212,Simple - Warm - Dark,n/a,n/a,n/a
2162600,Thirty-Three Lake,Taylor,8,3.2,61,18.6,45.2068169,-90.6266134,Simple - Warm - Dark,n/a,n/a,n/a
2194600,"Twin Lake, North",Taylor,33,13.4,62,18.9,45.2833592,-90.442659,Simple - Cool - Clear,n/a,n/a,n/a
2193900,"Twin Lake, South",Taylor,26,10.5,48,14.6,45.2733129,-90.4378513,Simple - Cool - Clear,no,no,n/a
2191700,Upper Steve Creek Flowage,Taylor,140,56.7,8,2.4,45.3638677,-90.614481,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1763600,Washington Flowage,Taylor,12,4.9,13,4.0,45.1899408,-90.4355595,Simple - Harsh - No Fishery,n/a,n/a,n/a
2182800,Waterfowl Flowage (Redman),Taylor,40,16.2,7,2.1,45.29091,-90.8582279,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1467800,Wellington Lake,Taylor,43,17.4,41,12.5,45.2948872,-90.2536521,Simple - Cool - Dark,n/a,n/a,n/a
2184100,Witt Flowage,Taylor,72,29.1,5,1.5,45.2387128,-90.8100118,Simple - Harsh - No Fishery,n/a,n/a,n/a
1467100,Wood Lake,Taylor,63,25.5,33,10.1,45.3357712,-90.0788386,Simple - Cool - Dark,no,no,n/a
1782700,Bugle Lake,Trempealeau,31,12.5,10,3.0,44.3605059,-91.4229128,Simple - Trout Pond,n/a,n/a,n/a
1773300,Dodge Lake,Trempealeau,1,0.4,10,3.0,44.1237764,-91.5468103,Simple - Warm - Dark,no,no,n/a
1823500,Eleva Pond,Trempealeau,5,2.0,9,2.7,44.5786392,-91.466467,Simple - Trout Pond,n/a,n/a,n/a
